4.44643399089530	4.79594272076372	
4.43577811498904	4.70273137098913	
4.42579666160850	4.61103155661628	
4.41365705614568	4.49665871121718	
4.40212443095599	4.34701670644391	
4.39059180576631	4.19284009546539
4.38297083122576	4.09912490055688
4.37602427921093	3.98878281622912
4.36611026808295	3.75449482895784
4.35963581183611	3.64213736409440
4.35208227954814	3.53431450543622
4.34344967121902	3.42951471758154
4.32274489967965	3.24158048263060
4.31040296745911	3.16197295147176
4.29799359298601	3.08337311058075
4.27256786376665	2.93725802174490
4.24977238239757	2.80071599045346
4.23641881638847	2.73118536197295
4.22286292362165	2.66266242376028
4.21038610689597	2.58305489260143
4.14604619794301	2.21625563511005
4.11684370257967	2.04797136038186
4.10045523520486	1.95727923627685
4.09559939301973	1.93914081145585
4.08892261001517	1.94821002386635
4.08406676783004	1.96181384248210
4.07678300455235	1.98448687350835
4.03247344461305	2.11145584725537
4.02883156297420	2.12959427207637
4.02822458270106	2.15226730310262
4.02822458270106	2.22028639618138
4.02943854324734	2.32458233890215
4.04400606980273	2.56038186157518
4.04946889226100	2.65107398568019
4.06039453717754	2.71002386634845
4.08588770864947	2.85966587112172
4.10072500421514	2.94028109254840
4.11805766312595	3.02744630071599
4.13970662620132	3.15693450013259
4.17329286798179	3.33579952267303
4.21733265891081	3.59931052771148
4.22940482212106	3.67942190400424
4.25489799359299	3.82402545743834
4.26589108076210	3.90766374966852
4.27735626369921	3.98979050649695
4.28801213960546	4.06133651551313
4.29893778452200	4.13842482100239
4.31411229135053	4.23365155131265
4.32382397572079	4.31073985680191
4.33292867981791	4.40143198090692
4.34473107401787	4.51127022010077
4.37116843702580	4.74606205250597
4.38209408194234	4.88210023866348
