200173864,1.88,1.948945
200173871,2.358,2.414124
210650598,1.886,3.160764
210737173,2.5505,2.933804
210853356,2.5988,3.148029
210873575,2.8025,2.726916
246697679,3.4888,3.318485
246698204,2.27184,3.470275
246970807,2.605305,3.739263
247031423,2.70007,2.389345
247211157,2.03543,3.674821
247234723,3.01072,3.617425
247495377,2.7985,5.139768
247541278,2.59879,3.304571
247551785,3.309,3.717000
247554799,1.5365,3.801073
247688426,3.362,3.120402
247745384,3.97336,5.263981
247757517,2.8308,3.787449
